customerID,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Churn
9272-LSVYH,Yes,No,Fiber optic,No,No,No,No,No,No,0
7943-RQCHR,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,1
3793-MMFUH,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,1
3249-ZPQRG,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,1
2568-BRGYX,Yes,No,Fiber optic,No,No,No,No,No,No,1
3084-DOWLE,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,0
1084-MNSMJ,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,0
7721-JXEAW,No,No phone service,DSL,No,Yes,No,No,No,Yes,1
7249-WBIYX,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,1
4238-HFHSN,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,0
6250-CGGUN,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,0
5478-JJVZK,Yes,Yes,DSL,Yes,Yes,No,No,No,No,0
7596-IIWYC,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
6567-HOOPW,Yes,No,Fiber optic,No,No,No,No,Yes,No,1
9793-WECQC,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,0
4291-HPAXL,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
8999-YPYBV,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,0
1839-FBNFR,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
3164-AALRN,Yes,No,DSL,No,No,Yes,No,Yes,Yes,1
3071-MVJCD,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,0
1697-BCSHV,Yes,Yes,DSL,No,Yes,No,No,Yes,No,0
0562-KBDVM,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,0
1131-SUEKT,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,0
3717-OEAUQ,Yes,No,Fiber optic,No,No,No,No,No,No,0
4538-WNTMJ,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
3334-CTHOL,Yes,Yes,DSL,No,No,No,No,No,No,1
4704-ERYFC,Yes,No,Fiber optic,No,No,No,No,No,No,1
9432-RUVSL,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,0
8060-HIWJJ,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,0
7684-XSZIY,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
9089-UOWJG,Yes,No,DSL,No,No,Yes,No,Yes,No,0
8621-MNIHH,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,1
8039-ACLPL,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,0
9885-AIBVB,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,0
1934-MKPXS,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
2592-YKDIF,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
2272-JKMSI,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,0
0471-LVHGK,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,1
9518-RWHZL,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,1
8714-CTZJW,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,0
3569-EDBPQ,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,0
3131-NWVFJ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
7521-YXVZY,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
5419-CONWX,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,1
6240-EURKS,No,No phone service,DSL,No,No,No,No,No,Yes,1
2373-NTKOD,Yes,No,DSL,No,No,No,No,Yes,Yes,0
1970-KKFWL,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
6960-HVYXR,Yes,Yes,Fiber optic,No,No,No,No,No,No,1
9337-SRRNI,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
0895-UADGO,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,0
5678-VFNEQ,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,0
5977-CKHON,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,0
7024-OHCCK,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,1
2692-BUCFV,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,0
7861-UVUFT,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,1
1830-GGFNM,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,0
5302-BDJNT,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,0
5223-UZAVK,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,0
4859-ZSRDZ,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,0
5651-WYIPH,Yes,No,DSL,No,Yes,No,No,No,No,0
9350-VLHMB,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,0
3498-LZGQZ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
8785-CJSHH,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,0
5357-TZHPP,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,1
3870-SPZSI,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,0
0680-DFNNY,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,1
7560-QRBXH,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
7077-XJMET,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,0
8752-GHJFU,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,0
6896-SRVYQ,Yes,No,Fiber optic,No,No,Yes,No,No,No,0
7767-UXAGJ,Yes,Yes,DSL,No,No,No,No,No,No,1
4652-ODEVH,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
6510-UPNKS,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
6718-BDGHG,Yes,Yes,DSL,No,No,No,Yes,Yes,No,0
9046-DQMTP,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
6439-LAJXL,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,0
1571-SAVHK,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,1
9052-VKDUW,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,0
9546-CQJSU,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,1
1666-JZPZT,Yes,Yes,DSL,No,No,No,No,No,No,0
5777-KJIRB,Yes,No,DSL,No,No,Yes,No,No,No,0
0506-LVNGN,Yes,No,Fiber optic,No,No,Yes,No,No,No,1
7677-SJJJK,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
2480-EJWYP,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,0
3253-HKOKL,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,0
7055-HNEOJ,Yes,No,DSL,No,No,Yes,Yes,No,No,0
5514-YQENT,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,0
3211-AAPKX,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,0
8445-DNBAE,Yes,Yes,DSL,No,No,No,No,No,No,0
2951-QOQTK,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,1
2958-NHPPS,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
6806-YDEUL,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
1735-XMJVH,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
6890-PFRQX,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,0
0222-CNVPT,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,0
5899-OUVKV,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,0
8681-ICONS,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
1621-YNCJH,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,0
3473-XIIIT,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,1
6362-QHAFM,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,0
7893-IXHRQ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
3070-BDOQC,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,0
2952-QAYZF,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,1
6234-PFPXL,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,0
9824-QCJPK,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
4763-PGDPO,Yes,No,Fiber optic,No,No,No,No,No,No,1
4283-IVYCI,Yes,No,DSL,Yes,No,No,Yes,No,Yes,0
1866-OBPNR,Yes,No,Fiber optic,No,Yes,No,No,No,No,0
8205-MQUGY,Yes,No,DSL,Yes,No,No,No,No,No,0
8970-ANWXO,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,0
9480-BQJEI,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,0
5394-SVGJV,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,1
6979-TNDEU,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
9777-WJJPR,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,0
9283-LZQOH,Yes,Yes,Fiber optic,No,No,No,No,No,No,1
7079-QRCBC,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,1
9495-SKLKD,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,0
6048-UWKAL,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,0
5067-DGXLL,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
5469-CTCWN,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,1
9851-QXEEQ,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,1
6281-FKEWS,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,0
8898-KASCD,No,No phone service,DSL,No,No,Yes,Yes,No,No,0
9242-TKFSV,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,0
9290-SHCMB,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,0
0743-HNPFG,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,0
2277-BKJKN,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,0
9809-IMGCQ,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,1
5208-HFSBT,Yes,No,DSL,No,Yes,No,Yes,No,No,1
5035-PGZXH,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,0
8695-WDYEA,Yes,No,DSL,Yes,No,No,No,No,No,0
6543-JXSOO,Yes,No,DSL,Yes,Yes,No,Yes,No,No,0
8016-ZMGMO,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,0
8605-ITULD,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
3254-YRILK,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,1
6416-YJTTB,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,0
2667-WYLWJ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1
4472-VESGY,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,0
3195-TQDZX,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
3128-YOVTD,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,0
0529-ONKER,Yes,Yes,Fiber optic,No,No,No,No,No,No,1
1728-CXQBE,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,0
7041-TXQJH,No,No phone service,DSL,No,No,Yes,No,No,Yes,0
5014-GSOUQ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
5724-BIDBU,Yes,Yes,DSL,Yes,No,No,No,No,No,0
0481-SUMCB,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,0
1769-GRUIK,Yes,No,Fiber optic,No,No,No,No,No,No,0
5240-IJOQT,Yes,Yes,Fiber optic,No,No,No,No,No,No,1
8819-WFGGJ,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,0
7427-AUFPY,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
2811-POVEX,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,0
1092-GANHU,Yes,No,Fiber optic,No,No,Yes,No,No,No,1
7898-PDWQE,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,0
9972-EWRJS,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
9314-IJWSQ,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,0
0661-XEYAN,No,No phone service,DSL,No,No,No,No,No,No,1
5799-JRCZO,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
1921-KYSAY,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,0
6198-RTPMF,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,0
2924-KHUVI,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,0
1925-GMVBW,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
7881-EVUAD,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,1
6184-DYUOB,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
9207-ZPANB,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,0
5766-XQXMQ,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,1
9327-QSDED,Yes,No,DSL,No,No,No,No,No,No,0
1656-DRSMG,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,0
3012-VFFMN,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
2984-AFWNC,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,0
0640-YJTPY,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
8096-LOIST,Yes,No,DSL,No,No,No,No,No,Yes,0
9764-REAFF,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
3703-VAVCL,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,1
7107-UBYKY,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
4881-GQJTW,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
8519-QJGJD,Yes,No,Fiber optic,No,No,Yes,No,No,No,1
7876-DNYAP,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
7905-NJMXS,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,0
2882-WDTBA,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,0
2091-GPPIQ,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,0
6326-MTTXK,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,1
5071-FBJFS,Yes,No,DSL,Yes,No,No,No,No,No,0
2796-UUZZO,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,0
2429-AYKKO,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
9798-OPFEM,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
0330-IVZHA,Yes,No,Fiber optic,No,No,No,No,No,No,1
3794-NFNCH,Yes,No,DSL,No,No,Yes,No,No,No,0
5193-QLVZB,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,0
7114-AEOZE,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
2886-KEFUM,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,1
5522-NYKPB,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,0
4237-RLAQD,Yes,No,DSL,No,No,No,No,No,No,1
9957-YODKZ,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,0
6518-KZXCB,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
2245-ADZFJ,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,0
7776-QGYJC,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,0
9313-QOLTZ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
9651-GTSAQ,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,1
3186-BAXNB,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,1
4672-FOTSD,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,0
0637-YLETY,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,1
9818-XQCUV,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
7338-ERIVA,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,0
1157-BQCUW,Yes,Yes,Fiber optic,No,No,No,No,No,No,1
8259-NFJTV,No,No phone service,DSL,Yes,No,No,Yes,No,No,0
3223-DWFIO,Yes,No,Fiber optic,No,No,No,No,No,No,0
2660-EMUBI,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,1
6968-GMKPR,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,0
4751-ERMAN,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,0
1436-ZMJAN,Yes,No,DSL,No,No,Yes,No,Yes,Yes,0
3292-PBZEJ,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,0
0799-DDIHE,Yes,No,DSL,No,No,No,No,No,No,0
3070-FNFZQ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
2812-SFXMJ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
7675-OZCZG,Yes,No,DSL,No,No,No,No,No,No,1
5014-WUQMG,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,0
5312-TSZVC,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
2003-CKLOR,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,1
0993-OSGPT,Yes,No,DSL,No,Yes,Yes,Yes,No,No,0
9254-RBFON,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,1
1205-WNWPJ,Yes,No,DSL,No,No,No,Yes,Yes,No,1
9391-EOYLI,Yes,No,Fiber optic,No,No,No,No,No,Yes,1
7108-DGVUU,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,0
2782-JEEBU,No,No phone service,DSL,No,Yes,No,Yes,No,No,0
5127-BZENZ,Yes,Yes,DSL,Yes,No,No,No,Yes,No,0
2720-FVBQP,Yes,Yes,DSL,No,No,No,No,No,No,0
9906-NHHVC,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,0
4522-XRWWI,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,0
3766-EJLFL,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,0
5939-SXWHM,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
8152-UOBNY,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,0
7351-KYHQH,Yes,No,DSL,No,Yes,Yes,No,Yes,No,0
7643-RCHXS,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
8246-SHFGA,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
8387-MOJJT,Yes,No,Fiber optic,No,No,No,No,Yes,No,1
0620-XEFWH,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
6485-QXWWE,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
2761-OCIAX,Yes,No,Fiber optic,No,Yes,No,No,No,No,1
7321-VGNKU,Yes,No,Fiber optic,No,No,No,No,No,No,0
5327-CNLUQ,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,0
7552-KEYGT,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
5816-JMLGY,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,0
3068-OMWZA,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,1
2927-QRRQV,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,0
6032-KRXXO,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,1
7459-RRWQZ,Yes,Yes,DSL,Yes,No,No,No,No,Yes,1
6265-SXWBU,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,0
7941-RCJOW,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
6374-NTQLP,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,0
4154-AQUGT,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,1
2387-KDZQY,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
3584-WKTTW,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,0
3399-BMLVW,Yes,No,DSL,Yes,Yes,No,Yes,No,No,0
1971-DTCZB,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,0
3092-IGHWF,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,1
3374-PZLXD,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
3813-DHBBB,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,0
2812-REYAT,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
6518-PPLMZ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
4939-KYYPY,Yes,Yes,DSL,No,No,Yes,Yes,No,No,0
8017-LXHFA,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,1
5930-GBIWP,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,0
6022-KOUQO,No,No phone service,DSL,No,No,No,Yes,No,No,0
6352-TWCAU,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,1
2361-UPSND,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,0
6035-RIIOM,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,0
2929-QNSRW,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,1
1262-OPMFY,Yes,No,Fiber optic,No,No,Yes,No,No,No,1
9504-DSHWM,Yes,Yes,DSL,Yes,No,No,Yes,No,No,0
5035-BVCXS,Yes,No,Fiber optic,No,Yes,No,No,No,No,0
6267-DCFFZ,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,0
3533-UVMOM,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,0
2439-LYPMQ,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,0
4248-QPAVC,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,1
1899-VXWXM,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,1
1478-VPOAD,Yes,No,DSL,No,No,No,No,No,No,0
9995-HOTOH,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,0
2988-PLAHS,Yes,No,DSL,No,No,Yes,No,Yes,Yes,0
1371-OJCEK,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
4999-IEZLT,No,No phone service,DSL,No,No,No,Yes,No,No,0
8883-ANODQ,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,0
4690-LLKUA,Yes,No,DSL,No,No,No,No,No,No,1
2351-RRBUE,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
5980-BDHPY,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,0
1498-DQNRX,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
9469-WEJBT,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,0
3331-HQDTW,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,1
9490-DFPMD,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,1
2581-VKIRT,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,0
5442-XSDCW,Yes,No,Fiber optic,No,No,No,No,Yes,No,1
7426-WEIJX,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,0
2851-MMUTZ,Yes,No,DSL,No,Yes,No,Yes,No,No,0
3049-NDXFL,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,1
8580-AECUZ,Yes,No,Fiber optic,No,No,No,No,Yes,No,1
3307-TLCUD,No,No phone service,DSL,Yes,No,Yes,No,No,No,0
6625-FLENO,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
2967-MXRAV,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
7963-GQRMY,Yes,No,DSL,No,No,No,No,No,No,1
8189-HBVRW,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,0
4163-KIUHY,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
1228-FZFRV,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,1
3500-NSDOA,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,0
1171-TYKUR,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
3761-FLYZI,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,0
2058-DCJBE,Yes,No,Fiber optic,No,No,No,No,No,No,1
5364-XYIRR,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,1
4829-AUOAX,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,1
1219-NNDDO,Yes,Yes,Fiber optic,No,No,No,No,No,No,0
8388-DMKAE,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0
